"course_section_orig_id","user_id","gradebook_item","final_grade_cems","points_possible","points_earned","gender"
"FrScA-S116-01",87093,"WORK ATTEMPTED",60.2739726,10,NA,"F"
"FrScA-S116-01",87093,"0-1.1: Intro Assignment - Send a Message to Your Instructor",60.2739726,5,2,"M"
"FrScA-S116-01",87093,"0-1.2: Intro Assignment - DB #1",60.2739726,10,10,"F"
"FrScA-S116-01",87093,"0-1.3: Intro Assignment - Submitting Files",60.2739726,25,25,"F"
"FrScA-S116-01",87093,"1-1.1: Lesson 1-1 Graphic Organizer",60.2739726,10,10,"M"
"FrScA-S116-01",87093,"1-2.1: Explore a Career Assignment",60.2739726,10,9.25,"F"
"FrScA-S116-01",87093,"1-2.2: Explore a Career DB #2",60.2739726,438,365.35,"F"
"FrScA-S116-01",87093,"PROGRESS CHECK 1 @ 10-02-15",60.2739726,5,NA,"F"
"FrScA-S116-01",87093,"1-2.3: Lesson 1-2 Graphic Organizer",60.2739726,10,10,"F"
"FrScA-S116-01",87093,"Unit 1 Assessment",60.2739726,10,8.75,"F"
"FrScA-S116-01",87093,"2-1.1: Crime Scene DB #3",60.2739726,30,30,"F"
"FrScA-S116-01",87093,"2-2.1: Evidence Collection DB #4",60.2739726,635,259,"F"
"FrScA-S116-01",87093,"2-3.1: Hair Analysis Lab",60.2739726,10,10,"F"
"FrScA-S116-01",87093,"Unit 2 Assessment",60.2739726,5,NA,"F"
"FrScA-S116-01",87093,"3-1.1: BrainPop Periodic Table of the Elements",60.2739726,5,5,"F"
"FrScA-S116-01",87093,"3-1.2: Periodic Table of the Elements Lab",60.2739726,5,5,"M"
"FrScA-S116-01",87093,"3-2.1: pH Analysis Lab",60.2739726,10,10,"F"
"FrScA-S116-01",87093,"3-3.1: Drug Analysis and Toxicology DB #5",60.2739726,10,6,"F"
"FrScA-S116-01",87093,"PROGRESS CHECK 2 @ 10-28-15",60.2739726,5,4,"F"
"FrScA-S116-01",87093,"3-4.1: A Very Cold Case DB #6",60.2739726,10,10,"F"
"FrScA-S116-01",87093,"3-4.2: Mystery Powder Lab",60.2739726,10,9,"F"
"FrScA-S116-01",87093,"Unit 3 Assessment",60.2739726,10,10,"F"
"FrScA-S116-01",87093,"4-1.1: Compare/Contrast Microscopes Assignment",60.2739726,5,2,"F"
"FrScA-S116-01",87093,"4-2.1: Summary of the Case of Karyn Slover Assignment",60.2739726,10,10,"F"
"FrScA-S116-01",87093,"Unit 4 Assessment",60.2739726,5,NA,"F"
"FrScA-S116-01",87093,"5-1.1: BrainPop Video on DNA",60.2739726,12,NA,"M"
"FrScA-S116-01",87093,"5-1.2: DNA DB #7",60.2739726,625,552.55,"F"
"FrScA-S116-01",87093,"PROGRESS CHECK 3 @ 11-20-15",60.2739726,5,4,"M"
"FrScA-S116-01",87093,"5-2.1: DNA Lab",60.2739726,75,60,"M"
"FrScA-S116-01",87093,"Unit 5 Assessment",60.2739726,10,10,"F"
"FrScA-S116-01",87093,"6-1.1: History of Fingerprinting and the Application to Solving Crimes",60.2739726,10,9.13,"F"
"FrScA-S116-01",87093,"6-2.1: Fingerprint Analysis Assignment",60.2739726,30,21.75,"F"
"FrScA-S116-01",87093,"6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8",60.2739726,10,NA,"M"
"FrScA-S116-01",87093,"Unit 6 Assessment",60.2739726,10,3.25,"F"
"FrScA-S116-01",87093,"7-1.1: Can You Identify a Forgery? Assignment",60.2739726,10,10,"F"
"FrScA-S116-01",87093,"7-2.1: Questioned Documents Case Studies DB #9",60.2739726,10,NA,"F"
"FrScA-S116-01",87093,"7-2.2: Handwriting Analysis",60.2739726,12,12,"F"
"FrScA-S116-01",87093,"PROGRESS CHECK 4 @ 12-18-15",60.2739726,10,10,"F"
"FrScA-S116-01",87093,"7-3.1: TWEAS Case DB #10",60.2739726,5,5,"F"
"FrScA-S116-01",87093,"7-3.2: TWEAS Case <d0> Solve the Crime Assignment",60.2739726,10,10,"F"
"FrScA-S116-01",87093,"Unit 7 Assessment",60.2739726,15,15,"F"
"FrScA-S116-01",87093,"8-1.1: The Final Case <d0> Solve the Crime Assignment",60.2739726,10,9,"F"
"FrScA-S116-01",87093,"POINTS EARNED & TOTAL COURSE POINTS",60.2739726,10,NA,"F"
"FrScA-S116-01",87163,"POINTS EARNED & TOTAL COURSE POINTS",88.58447489,465,223.075,"M"
"FrScA-S116-01",87163,"WORK ATTEMPTED",88.58447489,10,10,"F"
"FrScA-S116-01",87163,"0-1.1: Intro Assignment - Send a Message to Your Instructor",88.58447489,24,NA,"F"
"FrScA-S116-01",87163,"0-1.2: Intro Assignment - DB #1",88.58447489,10,9,"M"
"FrScA-S116-01",87163,"0-1.3: Intro Assignment - Submitting Files",88.58447489,37,13,"M"
"FrScA-S116-01",87163,"1-1.1: Lesson 1-1 Graphic Organizer",88.58447489,15,15,"M"
"FrScA-S116-01",87163,"1-2.1: Explore a Career Assignment",88.58447489,10,NA,"M"
"FrScA-S116-01",87163,"1-2.2: Explore a Career DB #2",88.58447489,30,28,"F"
"FrScA-S116-01",87163,"PROGRESS CHECK 1 @ 10-02-15",88.58447489,20,20,"M"
"FrScA-S116-01",87163,"1-2.3: Lesson 1-2 Graphic Organizer",88.58447489,5,3,"M"
"FrScA-S116-01",87163,"Unit 1 Assessment",88.58447489,920,811.37,"F"
"FrScA-S116-01",87163,"2-1.1: Crime Scene DB #3",88.58447489,5,NA,"F"
"FrScA-S116-01",87163,"2-2.1: Evidence Collection DB #4",88.58447489,5,5,"F"
"FrScA-S116-01",87163,"2-3.1: Hair Analysis Lab",88.58447489,5,4,"M"
"FrScA-S116-01",87163,"Unit 2 Assessment",88.58447489,570,550,"M"
"FrScA-S116-01",87163,"3-1.1: BrainPop Periodic Table of the Elements",88.58447489,5,4.25,"M"
"FrScA-S116-01",87163,"3-1.2: Periodic Table of the Elements Lab",88.58447489,10,10,"F"
"FrScA-S116-01",87163,"3-2.1: pH Analysis Lab",88.58447489,5,5,"F"
"FrScA-S116-01",87163,"3-3.1: Drug Analysis and Toxicology DB #5",88.58447489,10,10,"F"
"FrScA-S116-01",87163,"PROGRESS CHECK 2 @ 10-28-15",88.58447489,10,8.5,"F"
"FrScA-S116-01",87163,"3-4.1: A Very Cold Case DB #6",88.58447489,235,141.9,"F"
"FrScA-S116-01",87163,"3-4.2: Mystery Powder Lab",88.58447489,5,5,"F"
"FrScA-S116-01",87163,"Unit 3 Assessment",88.58447489,358,244,"F"
"FrScA-S116-01",87163,"4-1.1: Compare/Contrast Microscopes Assignment",88.58447489,10,9,"M"
"FrScA-S116-01",87163,"4-2.1: Summary of the Case of Karyn Slover Assignment",88.58447489,5,5,"F"
"FrScA-S116-01",87163,"Unit 4 Assessment",88.58447489,50,39.5,"F"
"FrScA-S116-01",87163,"5-1.1: BrainPop Video on DNA",88.58447489,10,10,"F"
"FrScA-S116-01",87163,"5-1.2: DNA DB #7",88.58447489,10,10,"F"
"FrScA-S116-01",87163,"PROGRESS CHECK 3 @ 11-20-15",88.58447489,5,NA,"F"
"FrScA-S116-01",87163,"5-2.1: DNA Lab",88.58447489,15,NA,"M"
"FrScA-S116-01",87163,"Unit 5 Assessment",88.58447489,5,5,"M"
"FrScA-S116-01",87163,"6-1.1: History of Fingerprinting and the Application to Solving Crimes",88.58447489,10,10,"M"
"FrScA-S116-01",87163,"6-2.1: Fingerprint Analysis Assignment",88.58447489,625,513.46333,"F"
"FrScA-S116-01",87163,"6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8",88.58447489,10,9,"F"
"FrScA-S116-01",87163,"Unit 6 Assessment",88.58447489,5,5,"F"
"FrScA-S116-01",87163,"7-1.1: Can You Identify a Forgery? Assignment",88.58447489,10,NA,"M"
"FrScA-S116-01",87163,"7-2.1: Questioned Documents Case Studies DB #9",88.58447489,10,10,"F"
"FrScA-S116-01",87163,"7-2.2: Handwriting Analysis",88.58447489,20,20,"F"
"FrScA-S116-01",87163,"PROGRESS CHECK 4 @ 12-18-15",88.58447489,5,5,"F"
"FrScA-S116-01",87163,"7-3.1: TWEAS Case DB #10",88.58447489,5,5,"F"
"FrScA-S116-01",87163,"7-3.2: TWEAS Case <d0> Solve the Crime Assignment",88.58447489,30,30,"F"
"FrScA-S116-01",87163,"Unit 7 Assessment",88.58447489,10,9.25,"M"
"FrScA-S116-01",87163,"8-1.1: The Final Case <d0> Solve the Crime Assignment",88.58447489,10,10,"F"
"FrScA-S116-01",87163,"POINTS EARNED & TOTAL COURSE POINTS",88.58447489,5,5,"M"
"FrScA-S116-01",87484,"POINTS EARNED & TOTAL COURSE POINTS",92.69406393,10,NA,"M"
"FrScA-S116-01",87484,"WORK ATTEMPTED",92.69406393,10,9.5,"F"
"FrScA-S116-01",87484,"0-1.1: Intro Assignment - Send a Message to Your Instructor",92.69406393,5,4,"M"
"FrScA-S116-01",87484,"0-1.2: Intro Assignment - DB #1",92.69406393,10,10,"F"
"FrScA-S116-01",87484,"0-1.3: Intro Assignment - Submitting Files",92.69406393,5,5,"F"
"FrScA-S116-01",87484,"1-1.1: Lesson 1-1 Graphic Organizer",92.69406393,10,10,"M"
"FrScA-S116-01",87484,"1-2.1: Explore a Career Assignment",92.69406393,5,2,"M"
"FrScA-S116-01",87484,"1-2.2: Explore a Career DB #2",92.69406393,5,5,"F"
"FrScA-S116-01",87484,"PROGRESS CHECK 1 @ 10-02-15",92.69406393,12,9.48,"F"
"FrScA-S116-01",87484,"1-2.3: Lesson 1-2 Graphic Organizer",92.69406393,15,15,"F"
"FrScA-S116-01",87484,"Unit 1 Assessment",92.69406393,10,10,"F"
"FrScA-S116-01",87484,"2-1.1: Crime Scene DB #3",92.69406393,50,15,"F"
"FrScA-S116-01",87484,"2-2.1: Evidence Collection DB #4",92.69406393,10,10,"F"
"FrScA-S116-01",87484,"2-3.1: Hair Analysis Lab",92.69406393,443,20,"M"
"FrScA-S116-01",87484,"Unit 2 Assessment",92.69406393,10,8,"F"
"FrScA-S116-01",87484,"3-1.1: BrainPop Periodic Table of the Elements",92.69406393,140,135.45,"M"
"FrScA-S116-01",87484,"3-1.2: Periodic Table of the Elements Lab",92.69406393,5,8,"F"
"FrScA-S116-01",87484,"3-2.1: pH Analysis Lab",92.69406393,10,10,"F"
"FrScA-S116-01",87484,"3-3.1: Drug Analysis and Toxicology DB #5",92.69406393,5,1,"F"
"FrScA-S116-01",87484,"PROGRESS CHECK 2 @ 10-28-15",92.69406393,10,10,"M"
"FrScA-S116-01",87484,"3-4.1: A Very Cold Case DB #6",92.69406393,10,8,"M"
"FrScA-S116-01",87484,"3-4.2: Mystery Powder Lab",92.69406393,10,7.5,"F"
"FrScA-S116-01",87484,"Unit 3 Assessment",92.69406393,605,561.33333,"F"
"FrScA-S116-01",87484,"4-1.1: Compare/Contrast Microscopes Assignment",92.69406393,10,3,"F"
"FrScA-S116-01",87484,"4-2.1: Summary of the Case of Karyn Slover Assignment",92.69406393,5,4,"M"
"FrScA-S116-01",87484,"Unit 4 Assessment",92.69406393,30,30,"M"
"FrScA-S116-01",87484,"5-1.1: BrainPop Video on DNA",92.69406393,10,10,"F"
"FrScA-S116-01",87484,"5-1.2: DNA DB #7",92.69406393,20,20,"M"
"FrScA-S116-01",87484,"PROGRESS CHECK 3 @ 11-20-15",92.69406393,930,686.51,"M"
"FrScA-S116-01",87484,"5-2.1: DNA Lab",92.69406393,5,5,"F"
"FrScA-S116-01",87484,"Unit 5 Assessment",92.69406393,10,9,"M"
"FrScA-S116-01",87484,"6-1.1: History of Fingerprinting and the Application to Solving Crimes",92.69406393,10,9.25,"M"
"FrScA-S116-01",87484,"6-2.1: Fingerprint Analysis Assignment",92.69406393,30,27,"M"
"FrScA-S116-01",87484,"6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8",92.69406393,5,2,"F"
"FrScA-S116-01",87484,"Unit 6 Assessment",92.69406393,10,7,"M"
"FrScA-S116-01",87484,"7-1.1: Can You Identify a Forgery? Assignment",92.69406393,5,3,"F"
"FrScA-S116-01",87484,"7-2.1: Questioned Documents Case Studies DB #9",92.69406393,50,0,"M"
"FrScA-S116-01",87484,"7-2.2: Handwriting Analysis",92.69406393,30,28,"F"
"FrScA-S116-01",87484,"PROGRESS CHECK 4 @ 12-18-15",92.69406393,625,600.13,"F"
"FrScA-S116-01",87484,"7-3.1: TWEAS Case DB #10",92.69406393,10,10,"F"
"FrScA-S116-01",87484,"7-3.2: TWEAS Case <d0> Solve the Crime Assignment",92.69406393,10,8,"F"
"FrScA-S116-01",87484,"Unit 7 Assessment",92.69406393,10,8.95,"F"
"FrScA-S116-01",87484,"8-1.1: The Final Case <d0> Solve the Crime Assignment",92.69406393,597,472.21,"M"
"FrScA-S116-01",87484,"POINTS EARNED & TOTAL COURSE POINTS",92.69406393,10,NA,"F"
"FrScA-S116-01",87485,"POINTS EARNED & TOTAL COURSE POINTS",65.98173516,10,10,"M"
"FrScA-S116-01",87485,"WORK ATTEMPTED",65.98173516,10,NA,"M"
"FrScA-S116-01",87485,"0-1.1: Intro Assignment - Send a Message to Your Instructor",65.98173516,30,25.13,"M"
"FrScA-S116-01",87485,"0-1.2: Intro Assignment - DB #1",65.98173516,10,10,"F"
"FrScA-S116-01",87485,"0-1.3: Intro Assignment - Submitting Files",65.98173516,10,7,"M"
"FrScA-S116-01",87485,"1-1.1: Lesson 1-1 Graphic Organizer",65.98173516,30,22,"M"
"FrScA-S116-01",87485,"1-2.1: Explore a Career Assignment",65.98173516,10,10,"F"
"FrScA-S116-01",87485,"1-2.2: Explore a Career DB #2",65.98173516,10,10,"F"
"FrScA-S116-01",87485,"PROGRESS CHECK 1 @ 10-02-15",65.98173516,5,5,"F"
"FrScA-S116-01",87485,"1-2.3: Lesson 1-2 Graphic Organizer",65.98173516,15,9,"M"
"FrScA-S116-01",87485,"Unit 1 Assessment",65.98173516,15,15,"M"
"FrScA-S116-01",87485,"2-1.1: Crime Scene DB #3",65.98173516,5,5,"M"
"FrScA-S116-01",87485,"2-2.1: Evidence Collection DB #4",65.98173516,24,20,"F"
"FrScA-S116-01",87485,"2-3.1: Hair Analysis Lab",65.98173516,10,10,"F"
"FrScA-S116-01",87485,"Unit 2 Assessment",65.98173516,5,5,"F"
"FrScA-S116-01",87485,"3-1.1: BrainPop Periodic Table of the Elements",65.98173516,50,50,"F"
"FrScA-S116-01",87485,"3-1.2: Periodic Table of the Elements Lab",65.98173516,5,NA,"F"
"FrScA-S116-01",87485,"3-2.1: pH Analysis Lab",65.98173516,30,26,"F"
"FrScA-S116-01",87485,"3-3.1: Drug Analysis and Toxicology DB #5",65.98173516,15,15,"F"
"FrScA-S116-01",87485,"PROGRESS CHECK 2 @ 10-28-15",65.98173516,30,7.88,"F"
"FrScA-S116-01",87485,"3-4.1: A Very Cold Case DB #6",65.98173516,5,5,"F"
"FrScA-S116-01",87485,"3-4.2: Mystery Powder Lab",65.98173516,37,37,"F"
"FrScA-S116-01",87485,"Unit 3 Assessment",65.98173516,10,9.13,"F"
"FrScA-S116-01",87485,"4-1.1: Compare/Contrast Microscopes Assignment",65.98173516,140,139,"F"
"FrScA-S116-01",87485,"4-2.1: Summary of the Case of Karyn Slover Assignment",65.98173516,10,NA,"F"
"FrScA-S116-01",87485,"Unit 4 Assessment",65.98173516,10,10,"F"
"FrScA-S116-01",87485,"5-1.1: BrainPop Video on DNA",65.98173516,30,25,"F"
"FrScA-S116-01",87485,"5-1.2: DNA DB #7",65.98173516,235,198,"M"
"FrScA-S116-01",87485,"PROGRESS CHECK 3 @ 11-20-15",65.98173516,345,NA,"M"
"FrScA-S116-01",87485,"5-2.1: DNA Lab",65.98173516,10,10,"F"
"FrScA-S116-01",87485,"Unit 5 Assessment",65.98173516,244,218.31,"F"
"FrScA-S116-01",87485,"6-1.1: History of Fingerprinting and the Application to Solving Crimes",65.98173516,0,NA,"F"
"FrScA-S116-01",87485,"6-2.1: Fingerprint Analysis Assignment",65.98173516,10,10,"F"
"FrScA-S116-01",87485,"6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8",65.98173516,597,486.6,"M"
"FrScA-S116-01",87485,"Unit 6 Assessment",65.98173516,5,5,"F"
"FrScA-S116-01",87485,"7-1.1: Can You Identify a Forgery? Assignment",65.98173516,15,13,"F"
"FrScA-S116-01",87485,"7-2.1: Questioned Documents Case Studies DB #9",65.98173516,10,7.9,"M"
"FrScA-S116-01",87485,"7-2.2: Handwriting Analysis",65.98173516,15,14,"F"
"FrScA-S116-01",87485,"PROGRESS CHECK 4 @ 12-18-15",65.98173516,5,NA,"F"
"FrScA-S116-01",87485,"7-3.1: TWEAS Case DB #10",65.98173516,24,14,"F"
"FrScA-S116-01",87485,"7-3.2: TWEAS Case <d0> Solve the Crime Assignment",65.98173516,30,25.5,"M"
"FrScA-S116-01",87485,"Unit 7 Assessment",65.98173516,5,5,"F"
"FrScA-S116-01",87485,"8-1.1: The Final Case <d0> Solve the Crime Assignment",65.98173516,25,5,"M"
"FrScA-S116-01",87485,"POINTS EARNED & TOTAL COURSE POINTS",65.98173516,55,NA,"M"
"FrScA-S116-01",87489,"POINTS EARNED & TOTAL COURSE POINTS",71.00456621,438,5.5,"M"
"FrScA-S116-01",87489,"WORK ATTEMPTED",71.00456621,465,39.6,"F"
"FrScA-S116-01",87489,"0-1.1: Intro Assignment - Send a Message to Your Instructor",71.00456621,5,4,"F"
"FrScA-S116-01",87489,"0-1.2: Intro Assignment - DB #1",71.00456621,28,26,"M"
"FrScA-S116-01",87489,"0-1.3: Intro Assignment - Submitting Files",71.00456621,10,9,"F"
"FrScA-S116-01",87489,"1-1.1: Lesson 1-1 Graphic Organizer",71.00456621,10,NA,"M"
"FrScA-S116-01",87489,"1-2.1: Explore a Career Assignment",71.00456621,5,5,"F"
"FrScA-S116-01",87489,"1-2.2: Explore a Career DB #2",71.00456621,249,211.5,"F"
"FrScA-S116-01",87489,"PROGRESS CHECK 1 @ 10-02-15",71.00456621,10,8.5,"F"
"FrScA-S116-01",87489,"1-2.3: Lesson 1-2 Graphic Organizer",71.00456621,10,10,"F"
"FrScA-S116-01",87489,"Unit 1 Assessment",71.00456621,5,NA,"M"
"FrScA-S116-01",87489,"2-1.1: Crime Scene DB #3",71.00456621,433,377,"M"
"FrScA-S116-01",87489,"2-2.1: Evidence Collection DB #4",71.00456621,597,496.96,"F"
"FrScA-S116-01",87489,"2-3.1: Hair Analysis Lab",71.00456621,10,8,"M"
"FrScA-S116-01",87489,"Unit 2 Assessment",71.00456621,235,156.16,"M"
"FrScA-S116-01",87489,"3-1.1: BrainPop Periodic Table of the Elements",71.00456621,10,NA,"F"
"FrScA-S116-01",87489,"3-1.2: Periodic Table of the Elements Lab",71.00456621,30,23,"F"
"FrScA-S116-01",87489,"3-2.1: pH Analysis Lab",71.00456621,15,12,"F"
"FrScA-S116-01",87489,"3-3.1: Drug Analysis and Toxicology DB #5",71.00456621,10,7,"F"
"FrScA-S116-01",87489,"PROGRESS CHECK 2 @ 10-28-15",71.00456621,5,5,"F"
"FrScA-S116-01",87489,"3-4.1: A Very Cold Case DB #6",71.00456621,10,9.2,"F"
"FrScA-S116-01",87489,"3-4.2: Mystery Powder Lab",71.00456621,10,8.75,"F"
"FrScA-S116-01",87489,"Unit 3 Assessment",71.00456621,10,10,"M"
"FrScA-S116-01",87489,"4-1.1: Compare/Contrast Microscopes Assignment",71.00456621,15,6,"F"
"FrScA-S116-01",87489,"4-2.1: Summary of the Case of Karyn Slover Assignment",71.00456621,10,10,"F"
"FrScA-S116-01",87489,"Unit 4 Assessment",71.00456621,24,20,"F"
"FrScA-S116-01",87489,"5-1.1: BrainPop Video on DNA",71.00456621,12,10,"M"
"FrScA-S116-01",87489,"5-1.2: DNA DB #7",71.00456621,40,40,"F"
"FrScA-S116-01",87489,"PROGRESS CHECK 3 @ 11-20-15",71.00456621,15,11.4,"F"
"FrScA-S116-01",87489,"5-2.1: DNA Lab",71.00456621,5,5,"F"
"FrScA-S116-01",87489,"Unit 5 Assessment",71.00456621,5,4,"F"
"FrScA-S116-01",87489,"6-1.1: History of Fingerprinting and the Application to Solving Crimes",71.00456621,288,195.22,"M"
"FrScA-S116-01",87489,"6-2.1: Fingerprint Analysis Assignment",71.00456621,10,10,"F"
"FrScA-S116-01",87489,"6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8",71.00456621,30,16,"F"
"FrScA-S116-01",87489,"Unit 6 Assessment",71.00456621,5,5,"F"
"FrScA-S116-01",87489,"7-1.1: Can You Identify a Forgery? Assignment",71.00456621,12,12,"F"
"FrScA-S116-01",87489,"7-2.1: Questioned Documents Case Studies DB #9",71.00456621,5,5,"F"
"FrScA-S116-01",87489,"7-2.2: Handwriting Analysis",71.00456621,5,5,"F"
"FrScA-S116-01",87489,"PROGRESS CHECK 4 @ 12-18-15",71.00456621,10,8,"M"
"FrScA-S116-01",87489,"7-3.1: TWEAS Case DB #10",71.00456621,30,24,"F"
"FrScA-S116-01",87489,"7-3.2: TWEAS Case <d0> Solve the Crime Assignment",71.00456621,10,10,"M"
"FrScA-S116-01",87489,"Unit 7 Assessment",71.00456621,20,20,"F"
"FrScA-S116-01",87489,"8-1.1: The Final Case <d0> Solve the Crime Assignment",71.00456621,10,NA,"M"
"FrScA-S116-01",87489,"POINTS EARNED & TOTAL COURSE POINTS",71.00456621,10,10,"M"
"FrScA-S116-01",87504,"POINTS EARNED & TOTAL COURSE POINTS",55.02283105,50,NA,"M"
"FrScA-S116-01",87504,"WORK ATTEMPTED",55.02283105,20,16,"F"
"FrScA-S116-01",87504,"0-1.1: Intro Assignment - Send a Message to Your Instructor",55.02283105,30,30,"F"
"FrScA-S116-01",87504,"0-1.2: Intro Assignment - DB #1",55.02283105,30,25,"F"
"FrScA-S116-01",87504,"0-1.3: Intro Assignment - Submitting Files",55.02283105,5,5,"F"
"FrScA-S116-01",87504,"1-1.1: Lesson 1-1 Graphic Organizer",55.02283105,30,8.55,"M"
"FrScA-S116-01",87504,"1-2.1: Explore a Career Assignment",55.02283105,5,5,"F"
"FrScA-S116-01",87504,"1-2.2: Explore a Career DB #2",55.02283105,10,10,"F"
"FrScA-S116-01",87504,"PROGRESS CHECK 1 @ 10-02-15",55.02283105,24,16,"F"
"FrScA-S116-01",87504,"1-2.3: Lesson 1-2 Graphic Organizer",55.02283105,10,6.5,"F"
"FrScA-S116-01",87504,"Unit 1 Assessment",55.02283105,5,5,"F"
"FrScA-S116-01",87504,"2-1.1: Crime Scene DB #3",55.02283105,20,16,"F"
"FrScA-S116-01",87504,"2-2.1: Evidence Collection DB #4",55.02283105,10,9,"F"
"FrScA-S116-01",87504,"2-3.1: Hair Analysis Lab",55.02283105,10,10,"F"
"FrScA-S116-01",87504,"Unit 2 Assessment",55.02283105,30,26,"F"
"FrScA-S116-01",87504,"3-1.1: BrainPop Periodic Table of the Elements",55.02283105,130,123,"F"
"FrScA-S116-01",87504,"3-1.2: Periodic Table of the Elements Lab",55.02283105,5,5,"F"
"FrScA-S116-01",87504,"3-2.1: pH Analysis Lab",55.02283105,10,10,"F"
"FrScA-S116-01",87504,"3-3.1: Drug Analysis and Toxicology DB #5",55.02283105,438,410,"M"
"FrScA-S116-01",87504,"PROGRESS CHECK 2 @ 10-28-15",55.02283105,5,5,"F"
"FrScA-S116-01",87504,"3-4.1: A Very Cold Case DB #6",55.02283105,720,652,"F"
"FrScA-S116-01",87504,"3-4.2: Mystery Powder Lab",55.02283105,28,20,"F"
"FrScA-S116-01",87504,"Unit 3 Assessment",55.02283105,30,NA,"F"
"FrScA-S116-01",87504,"4-1.1: Compare/Contrast Microscopes Assignment",55.02283105,930,837.75,"F"
"FrScA-S116-01",87504,"4-2.1: Summary of the Case of Karyn Slover Assignment",55.02283105,10,10,"F"
"FrScA-S116-01",87504,"Unit 4 Assessment",55.02283105,20,12,"F"
"FrScA-S116-01",87504,"5-1.1: BrainPop Video on DNA",55.02283105,10,10,"M"
"FrScA-S116-01",87504,"5-1.2: DNA DB #7",55.02283105,438,376.13,"F"
"FrScA-S116-01",87504,"PROGRESS CHECK 3 @ 11-20-15",55.02283105,24,10,"M"
"FrScA-S116-01",87504,"5-2.1: DNA Lab",55.02283105,30,20,"F"
"FrScA-S116-01",87504,"Unit 5 Assessment",55.02283105,345,270.27,"F"
"FrScA-S116-01",87504,"6-1.1: History of Fingerprinting and the Application to Solving Crimes",55.02283105,5,4,"F"
"FrScA-S116-01",87504,"6-2.1: Fingerprint Analysis Assignment",55.02283105,5,5,"F"
"FrScA-S116-01",87504,"6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8",55.02283105,5,5,"F"
"FrScA-S116-01",87504,"Unit 6 Assessment",55.02283105,5,5,"M"
"FrScA-S116-01",87504,"7-1.1: Can You Identify a Forgery? Assignment",55.02283105,10,9.25,"F"
"FrScA-S116-01",87504,"7-2.1: Questioned Documents Case Studies DB #9",55.02283105,5,3,"M"
"FrScA-S116-01",87504,"7-2.2: Handwriting Analysis",55.02283105,5,NA,"M"
"FrScA-S116-01",87504,"PROGRESS CHECK 4 @ 12-18-15",55.02283105,10,10,"F"
"FrScA-S116-01",87504,"7-3.1: TWEAS Case DB #10",55.02283105,10,10,"M"
"FrScA-S116-01",87504,"7-3.2: TWEAS Case <d0> Solve the Crime Assignment",55.02283105,443,340,"F"
"FrScA-S116-01",87504,"Unit 7 Assessment",55.02283105,5,5,"M"
"FrScA-S116-01",87504,"8-1.1: The Final Case <d0> Solve the Crime Assignment",55.02283105,5,NA,"M"
"FrScA-S116-01",87504,"POINTS EARNED & TOTAL COURSE POINTS",55.02283105,30,27.75,"F"
"FrScA-S116-01",87579,"POINTS EARNED & TOTAL COURSE POINTS",96.11872146,15,15,"F"
"FrScA-S116-01",87579,"WORK ATTEMPTED",96.11872146,10,10,"F"
"FrScA-S116-01",87579,"0-1.1: Intro Assignment - Send a Message to Your Instructor",96.11872146,10,6,"F"
"FrScA-S116-01",87579,"0-1.2: Intro Assignment - DB #1",96.11872146,280,261.95,"M"
"FrScA-S116-01",87579,"0-1.3: Intro Assignment - Submitting Files",96.11872146,5,3,"F"
"FrScA-S116-01",87579,"1-1.1: Lesson 1-1 Graphic Organizer",96.11872146,315,243.55,"F"
"FrScA-S116-01",87579,"1-2.1: Explore a Career Assignment",96.11872146,237,189.73,"F"
"FrScA-S116-01",87579,"1-2.2: Explore a Career DB #2",96.11872146,5,5,"F"
"FrScA-S116-01",87579,"PROGRESS CHECK 1 @ 10-02-15",96.11872146,5,NA,"F"
"FrScA-S116-01",87579,"1-2.3: Lesson 1-2 Graphic Organizer",96.11872146,10,8.25,"M"
"FrScA-S116-01",87579,"Unit 1 Assessment",96.11872146,5,5,"F"
"FrScA-S116-01",87579,"2-1.1: Crime Scene DB #3",96.11872146,10,6,"F"
"FrScA-S116-01",87579,"2-2.1: Evidence Collection DB #4",96.11872146,10,10,"M"
"FrScA-S116-01",87579,"2-3.1: Hair Analysis Lab",96.11872146,5,5,"F"
"FrScA-S116-01",87579,"Unit 2 Assessment",96.11872146,10,9,"F"
"FrScA-S116-01",87579,"3-1.1: BrainPop Periodic Table of the Elements",96.11872146,345,341,"M"
"FrScA-S116-01",87579,"3-1.2: Periodic Table of the Elements Lab",96.11872146,75,60,"F"
"FrScA-S116-01",87579,"3-2.1: pH Analysis Lab",96.11872146,5,5,"F"
"FrScA-S116-01",87579,"3-3.1: Drug Analysis and Toxicology DB #5",96.11872146,10,10,"F"
"FrScA-S116-01",87579,"PROGRESS CHECK 2 @ 10-28-15",96.11872146,5,10,"F"
